shop_id,weather_col_0,weather_col_1,weather_col_2,weather_col_3,weather_col_4,weather_col_5,weather_col_6
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,0,1,0,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,0,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,0,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0
